t=10,T1,T2,T3,T4,T5,T6,T7,T8,T9
2.36,109.04691325627444,89.14305624550416,67.05198701020096,26.75952071125905,33.95076290209151,-23.862738957054134,33.557025724774654,24.04863256139744,5.472910995166862
2.37,109.68492392274933,90.51050910366388,67.94458292769146,26.834600024575803,33.98245323508329,-24.09024533984474,33.62073395581772,24.95716389576292,6.08445013333503
2.38,110.29886295915982,91.86894460966106,68.85555498512787,26.91123223850668,34.01432924298137,-24.31885520865948,33.65555855824691,25.847180530890043,6.705235577380237
2.39,110.88825351342578,93.21698196606157,69.78406540447637,26.989448245907848,34.04639247380362,-24.54844687752265,33.661290760475936,26.717448628452146,7.334355409327213
2.4,111.45264854481132,94.55325299564232,70.72925568804526,27.06927729991783,34.07864441715943,-24.77889734607481,33.63775672479185,27.566758049036537,7.970887745990359
2.41,111.9916313730804,95.87640378530595,71.69024763618408,27.15074697867835,34.11108650252307,-25.010082446088635,33.58481776483262,28.39392380674081,8.613901839684745
2.42,112.50481616998869,97.18509631465568,72.66614441314722,27.233883153189073,34.143720097617106,-25.24187699143304,33.502370492893,29.19778748320494,9.262459205032092
2.43,112.9918484306385,98.47801006457054,73.65603161614459,27.318709956309103,34.17654650683983,-25.474154927610165,33.390346947092894,29.977218617822345,9.915614742615471
2.44,113.45240541663313,99.75384360636761,74.65897835687872,27.4052497533361,34.20956696975124,-25.706789481656383,33.24871468770459,30.731116070219645,10.572417865445725
2.45,113.8861965618992,101.01131616833746,75.67403836224527,27.493523114659883,34.242782659635445,-25.939653312829464,33.0774768518616,31.45840934791044,11.231913631446297
2.46,114.29296380070689,102.24916917498457,76.70025113316046,27.583548792660892,34.27619468221403,-26.172618667094877,32.87667211586231,32.15805987434843,11.893143904747458
2.47,114.6724818909181,103.46616776184808,77.73664308580396,27.675343698956553,34.30980407437811,-26.40555752931847,32.64637465840437,32.829062238204955,12.555148499730322
2.48,115.02455870304418,104.6611022670537,78.78222870802469,27.76892288356261,34.3436118029915,-26.638341775900127,32.38669408630025,33.47044540896754,13.216966328462524
2.49,115.34903546723869,105.83278969202753,79.836011732007,27.864299516410092,34.37761876378241,-26.870843327640124,32.097775314967386,34.08127390945203,13.87763655000389
2.5,115.64578694455261,106.98007511714921,80.89698634555317,27.961484873049656,34.41182578038951,-27.10293430410884,31.779798364873525,34.660648917526565,14.536199731287125
2.5100000000000002,115.914721590085,108.1018330956508,81.96413839196094,28.060488320883515,34.446233603432134,-27.334487176347064,31.43297815348756,35.20770934899734,15.191698995410055
2.52,116.15578168444983,109.1969690175338,83.03644657570467,28.161317307203483,34.48084290965006,-27.565374918976445,31.05756425500083,35.72163290338091,15.843181165559812
2.5300000000000002,116.36894341857877,110.26442043361023,84.11288368054947,28.263977349860806,34.515654301144004,-27.795471161881743,30.65384061165588,36.20163705784398,16.489697905852548
2.54,116.55421690118906,111.30315832326642,85.19241781730186,28.36847203224579,34.550668304777886,-28.024650342237308,30.222125162405096,36.646979981797045,17.13030686503706
2.5500000000000003,116.71164616034397,112.31218833861016,86.27401365573238,28.47480299869019,34.58588537160253,-28.25278785442453,29.76276947038453,37.05696143232381,17.76407280428365
2.56,116.84130911400845,113.29055201665011,87.35663365946783,28.58296995165025,34.621305876349005,-28.47976019904618,29.276158319565727,37.430923611298056,18.39006871823827
2.57,116.94331748977778,114.23732794114522,88.43923932770083,28.692970651778953,34.65693011703435,-28.70544513065323,28.762709260850198,37.768251961213416,19.00737694654398
2.58,117.01781667035424,115.15163283567844,89.52079245131395,28.804800922187248,34.69275831472889,-28.929721804100293,28.22287208327257,38.068375874755816,19.615090275309875
2.59,117.06498553251626,116.03262263525694,90.60025635553507,28.91845465315819,34.728790613345545,-29.152470919055464,27.657128282491477,38.33076938606757,20.212313024637766
2.6,117.08503625783112,116.879493522034,91.67659713849706,29.03392380850973,34.765027079495745,-29.373574862865944,27.065990503267372,38.55495182227653,20.798162123838583
2.61,117.07821408876025,117.69148290039867,92.74878491083926,29.151198435084712,34.80146770246896,-29.59291785127504,26.450001929592347,38.740488384615766,21.37176817064574
2.62,117.0447970147482,118.46787029703188,93.8157950393409,29.27026667623251,34.83811239436899,-29.8103860666936,25.80973560707604,38.886990641206665,21.932276472252408
2.63,116.98509545193065,119.20797823761951,94.87660937460342,29.39111478574273,34.874960990273095,-30.02586779432744,25.14579376349682,38.99411700003373,22.47884807018105
2.64,116.89945189727496,119.9111730879256,95.930217471679,29.513727143283894,34.91201324845323,-30.23925355641,24.458807106743564,39.06157314350149,23.01066075095911
2.65,116.78824052558393,120.57686582280589,96.97561780355834,29.638086273146946,34.949268850730114,-30.450436243191447,23.749434070544375,39.089112383396966,23.526910032547462
2.66,116.65186672267652,121.20451271471069,98.01181896674484,29.764172866677566,34.98672740297571,-30.659311240306554,23.018360001939882,39.07653592699061,24.026810123700375
2.67,116.49076661176997,121.7936159994335,99.037840871448,29.891965805177747,35.0243884356392,-30.8657765540391,22.266296346321163,39.02369312317189,24.509594867490982
2.68,116.3054065577214,122.3437245053152,100.05271591978558,30.021442184130407,35.062251404329466,-31.0697329342311,21.49397981471169,38.930481671134956,24.974518667187727
2.69,116.09628261277831,122.85443420029405,101.0554901687048,30.152577340842768,35.10031569053728,-31.27108399291218,20.702171499961455,38.79684774179566,25.42085738006604
2.7,115.86391990563384,123.32538865739083,102.04522447615976,30.285344885411597,35.13858060249414,-31.469736318547636,19.891655943991985,38.62278601322666,25.84790917838541
2.71,115.60887202367678,123.75627949578454,103.02099562989093,30.419716732157326,35.17704537605528,-31.665599587925254,19.06324020335732,38.40833968473139,26.254995392628103
2.72,115.33172037672229,124.14684678722611,103.98189746186063,30.55566313217713,35.21570917563198,-31.85858667554391,18.217752901275055,38.15360045645417,26.641461336021514
2.73,115.03307350234334,124.496879370115,104.92704193748926,30.693152709357413,35.25457109526804,-32.0486137575363,17.356043231564403,37.8587084147055,27.006677088043055
2.74,114.71356632243995,124.80621508278993,105.85556021999602,30.83215249929006,35.29363015983896,-32.23560041056342,16.47897992353684,37.52385183578768,27.350038240188436
2.75,114.37385939326421,125.07474097202231,106.7666037164463,30.972627988636972,35.33288532627487,-32.41946970823508,15.587450205867825,37.14926696813137,27.670966623182466
2.7600000000000002,114.0146381405328,125.302393468137,107.65934510661937,31.114543155410658,35.3723354848255,-32.60014831482765,14.682358761395973,36.73523778262539,27.96891101394145
2.77,113.63661203794545,125.48915845983302,108.5329793368632,31.257860512658006,35.41197946047034,-32.77756657243768,13.764626638316962,36.28209562394764,28.24334779322507
2.7800000000000002,113.24051374540782,125.6350712919898,109.38672458309279,31.402541154587443,35.451816014434954,-32.95165858274272,12.835190132095944,35.79021878714079,28.493781562789035
2.79,112.82709824117468,125.74021673724744,110.21982319352325,31.548544803116343,35.49184384573074,-33.12236228605361,11.894999667612481,35.26003207167446,28.719745742233904
2.8000000000000003,112.39714194291778,125.80472893717548,111.03154261291957,31.69582985511269,35.532061592728326,-33.28961953765524,10.945018676433683,34.692006307722956,28.92080314553449
2.81,111.9514417754891,125.82879123629081,111.82117626119957,31.84435343290105,35.57246783487397,-33.45337617644657,9.986222436616261,34.08665778010928,29.096546499690582
2.82,111.49081420693632,125.81263594456101,112.58804437676238,31.99407143673687,35.61306109449477,-33.61358208800684,9.019596892689194,33.44454758545977,29.246598921509705
2.83,111.01609427946997,125.7565440730592,113.33149483791289,32.144938597641165,35.653839838625494,-33.7701912647861,8.04613747752787,32.76628096697194,29.370614372828324
2.84,110.5281346329507,125.660845041864,114.05090396460562,32.29690853072191,35.69480248086115,-33.92316186357921,7.066847933322496,32.05250662521042,29.46827809535976
2.85,110.02780448013473,125.52591627673483,114.74567726439733,32.44993379151464,35.73594738334613,-34.07245625429171,6.082739102742838,31.303915925876588,29.539306980087133
2.86,109.51598855861232,125.35218274147886,115.41525014055111,32.603965933811686,35.77727285883406,-34.2180410631647,5.094827709163013,30.521242049929434,29.58344989503154
2.87,108.99358607909103,125.14011644271172,116.0590885761753,32.758955567775345,35.81877717276689,-34.359887212924065,4.1041351408914375,29.705259121633524,29.600487989939996
2.88,108.46150966984248,124.8902359104292,116.67668979844845,32.91485241832617,35.86045854537136,-34.49796996033156,3.1116862381632377,28.856781317213176,29.59023498146063
2.89,107.920684279372,124.6031055652386,117.26758287704988,33.071605386218806,35.90231515388211,-34.63226892408687,2.1185080593826093,27.97666187169706,29.552537365808707
2.9,107.37204606382664,124.27933502955035,117.83132928378706,33.229162610141614,35.94434513481765,-34.762768107398,1.1256286445047257,27.065792037899836,29.487274591373613
2.91,106.81654127273409,123.91957841120416,118.36752342637644,33.387471528991554,35.98654658627164,-34.88945591732727,0.13407578498461126,26.125100024561377,29.394359207102713
2.92,106.2551251342253,123.52453356633886,118.87579316236467,33.54647894423299,36.02891757021394,-35.01232518168341,-0.855124200285033,25.155549919494753,29.273736992418844
2.93,105.6887607065151,123.09494124969514,119.35580023824835,33.706131084511824,36.07145611490426,-35.131373155499595,-1.840947699415107,24.158140514850356,29.12538700890978
2.94,105.1184177215827,122.631584217831,119.8072406903336,33.866373670856376,36.11416021734121,-35.24660152254598,-2.822375037723641,23.133904094628598,28.94932161469669
2.95,104.54507142959174,122.13528630530357,120.22984521786736,34.027151981922785,36.15702784572203,-35.358016393490686,-3.798391698458904,22.083905203157894,28.745586453591883
2.96,103.96970144600797,121.60691148401877,120.62337953695716,34.188410919140026,36.20005694190448,-35.46562830182433,-4.767989534675655,21.009239403298917,28.514260427388436
2.97,103.39329057417238,121.04736281303805,120.98764465165931,34.35009507360084,36.243245423964,-35.569452188760245,-5.730167980128776,19.911031942863517,28.25545558536652
2.98,102.81682362680844,120.45758135061004,121.32247708867273,34.51214879314083,36.28659118876979,-35.66950738366861,-6.683935249943105,18.790436393420958,27.96931698020765
2.99,102.24128625118239,119.83854504062148,121.62774910270919,34.67451624930287,36.33009211456582,-35.76581758109058,-7.62830952855006,17.648633272756918,27.656022498155483
3.0,101.66766375981179,119.19126758610832,121.90336886358888,34.83714150403894,36.37374606354719,-35.85841081575744,-8.562320146428597,16.48682866152899,27.31578267409507
3.0100000000000002,101.09693994703434,118.51679721889434,122.14928055395548,34.9999685775681,36.4175508845106,-35.94731942619584,-9.48500874363189,15.306252736849043,26.948840420936293
3.02,100.53009591035945,117.81621544076685,122.36546443354366,35.16294151607383,36.46150441550913,-36.03258001446587,-10.395430418335199,14.108158288044406,26.5554707298759
3.0300000000000002,99.9681088811248,117.0906357434427,122.55193687227852,35.326004458970424,36.50560448649994,-36.1142334024936,-11.292654856714764,12.893819222157752,26.135980344988226
3.04,99.41195104927698,116.3412023073212,122.70875036975424,35.48910170655928,36.549848922011414,-36.19232458652076,-12.175767464269315,11.664529052162033,25.69070742360414
3.0500000000000003,98.8625884194713,115.56908863447076,122.8359934721872,35.65217778624217,36.59423554378629,-36.266902680377434,-13.043870435695236,10.421599351808204,25.220021112662533
3.06,98.32097963295988,114.77549612348243,122.93379067021904,35.81517752078403,36.63876217351157,-36.33802085503699,-13.89608385186897,9.166358152145344,24.724321097160015
3.0700000000000003,97.78807483077117,113.9616526502921,123.00230225683025,35.97804609432782,36.683426635472394,-36.40573627502048,-14.731546724711889,7.900148363243882,24.2040371247575
3.08,97.26481451670165,113.12881112725448,123.04172416444845,36.140729118500595,36.728226759216,-36.47011003228387,-15.549418035977059,6.624326180835111,23.659628511411157
3.09,96.75212843188984,112.27824802138002,123.05228774802971,36.30317269804209,36.77316038221405,-36.53120707401803,-16.348877748289485,5.3402594690780525,23.091583601207397
3.1,96.25093443794405,111.41126178830473,123.03425947272767,36.465323496273435,36.81822535254892,-36.58909611919853,-17.12912777859587,4.049326085445553,22.50041914168139
3.11,95.76213741847633,110.52917133922668,122.98794061589518,36.62712879945839,36.86341953155167,-36.643849577651174,-17.88939295841008,2.7529122402727966,21.886679677859924
3.12,95.28662819808369,109.63331449798106,122.91366694029436,36.788536580260725,36.90874079641365,-36.695543466337774,-18.628921968485383,1.4524108583458362,21.25093692530276
3.13,94.82528247217515,108.72504638275367,122.8118082783313,36.94949556089005,36.95418704281368,-36.74425731529044,-19.346988235679277,0.1492198904473851,20.59378906538764
3.14,94.378959756554,107.80573779131404,122.68276809863227,37.10995527517256,36.99975618750847,-36.790074072220214,-20.042890805459553,-1.15525936192931,19.915860030499978
3.15,93.94850235928828,106.8767735744846,122.52698303624064,37.269866129462734,37.04544617088891,-36.83308000362019,-20.715955181813197,-2.4596239190019196,19.217798762764936
3.16,93.5347343680324,105.93955097967412,122.34492237549526,37.42917946283391,37.09125495952281,-36.87336459076893,-21.365534137810844,-3.7624708090145034,18.50027843440106
3.17,93.13846066260757,104.99547798690676,122.1370874974013,37.58784760593882,37.13718054865633,-36.91102042246473,-21.99100849106526,-5.062398747178642,17.763995643405504
3.18,92.7604659494315,104.04597162548728,121.90401128336407,37.74582393876359,37.18322096468555,-36.94614308336656,-22.591787844773155,-6.358009817458658,17.00966957612132
3.19,92.40151381656575,103.09245628720718,121.64625749254468,37.90306294728717,37.22937426759319,-36.97883103998606,-23.167311300907127,-7.6479111464415155,16.238041152077784
3.2,92.0623458238094,102.1363620259852,121.36442008669546,38.05952027830717,37.27563855332952,-37.009185521751924,-23.71704812370337,-8.93071656930725,15.449872131663243
3.21,91.74368059603094,101.17912283855458,121.05912253247672,38.215152794157625,37.32201195619619,-37.03731039947373,-24.24049839305839,-10.205048307741928,14.6459442042244
3.22,91.44621299039174,100.22217496620515,120.73101704258539,38.36991862338663,37.368492651089845,-37.063312059440825,-24.73719356844617,-11.469538595490715,13.82705804312411
3.23,91.17061321030664,99.26695517861539,120.38078385826425,38.523777214355725,37.41507885584802,-37.08729928033589,-25.20669711649293,-12.722831343620001,12.994032382121432
3.24,90.91752604212671,98.31489904915956,120.009130386762,38.67668938228149,37.461768833382095,-37.109383097624125,-25.648604976490724,-13.963583750047597,12.147702997194308
3.25,90.68757007693684,97.3674392410046,119.61679036612497,38.82861735703834,37.50856089383152,-37.12967667064458,-26.0625460485829,-15.190467908826106,11.288921708732335
3.2600000000000002,90.4813369077267,96.42600379750519,119.20452306163855,38.979524832268865,37.55545339675984,-37.14829515252512,-26.44818271528256,-16.402172428802913,10.418555405042412
3.27,90.29939053930774,95.49201443127315,118.77311222421187,39.12937700307903,37.60244475297522,-37.16535554001378,-26.805211086217145,-17.59740394604705,9.537484914188887
3.2800000000000002,90.14226653411211,94.566884817389,118.32336534680233,39.2781406178962,37.64953342681592,-37.18097654854659,-27.13336158725304,-18.774888766364636,8.646604066403567
3.29,90.01047157101316,93.6520189241081,117.8561124985008,39.425784008028586,37.696717937689144,-37.19527845316899,-27.432399024746886,-19.933374273039682,7.746818498512426
3.3000000000000003,89.90448261367837,92.74880929316399,117.37220554301311,39.57227713835708,37.74399686232239,-37.20838295992944,-27.702123141363877,-21.07163056720258,6.83904468863788
3.31,89.8247465495473,91.85863542557145,116.87251693830315,39.7175916324028,37.79136883613601,-37.220413045952085,-27.942368593327917,-22.188451795984545,5.924208754050101
3.3200000000000003,89.77167945187469,90.98286206753366,116.3579388563925,39.86170081797065,37.83883255532657,-37.23149282273478,-28.153005386273556,-23.2826577416834,5.003245424714585
3.33,89.74566623648961,90.12283763802485,115.82938200469098,40.00457975111919,37.886386778189326,-37.24174737959841,-28.333938842384562,-24.353095111315614,4.077096866518927
3.34,89.74706010117343,89.27989256700785,115.28777460044924,40.146205252105666,37.934030326864836,-37.25130263669954,-28.485109822141357,-25.398638999213613,3.1467115769886904
3.35,89.77618206946595,88.45533769250565,114.73406128744112,40.286555935523694,37.98176208887469,-37.26028519536718,-28.606494828707582,-26.418194255237236,2.2130432606186172
3.36,89.83332071469874,87.65046275392481,114.16920194766611,40.42561223043644,38.02958101829594,-37.2688221831798,-28.69810590811659,-27.41069669385858,1.2770496641943203
3.37,89.91873179939577,86.86653479322999,113.59417051578706,40.5633564053689,38.07748613712611,-37.27704109585474,-28.759990630749517,-28.375114411181737,0.339691388316255
3.38,90.03263785751955,86.10479664336815,113.0099539436183,40.699772596068776,38.12547653671036,-37.285069654992654,-28.792232174166095,-29.310449069156604,-0.5980691816024717
3.39,90.17522790499157,85.36646543371168,112.4175510388421,40.83484682632344,38.173551378934484,-37.29303565587375,-28.79494924460303,-30.215737102974263,-1.535269019519294
3.4,90.34665734770313,84.65273113345442,111.81797112173267,40.96856701804528,38.22170989705189,-37.30106680135043,-28.76829575374559,-31.090050801925614,-2.4709457080602206
3.41,90.54704770792884,83.96475512392134,111.21223291246129,41.10092301100602,38.26995139681875,-37.309290556205994,-28.712460740343005,-31.932499461540267,-3.4041385333484273
3.42,90.77648645295321,83.30366879455153,110.6013633281975,41.231906577002874,38.31827525743798,-37.31783399480138,-28.627668166413383,-32.74223046740428,-4.333889630594128
3.43,91.03502692976467,82.67057219616643,109.98639621901829,41.36151142813437,38.36668093229035,-37.32682364569543,-28.514176593457584,-33.51843028497101,-5.259245152721217
3.44,91.32268826841894,82.06653270788833,109.36837115218638,41.489733226710754,38.4151679497148,-37.33638534083504,-28.372278903617005,-34.26032545559136,-6.179256404524255
3.45,91.63945535113035,81.49258375031364,108.74833216916475,41.61656959147731,38.463735913652265,-37.34664406416337,-28.2023019498129,-34.967183526705334,-7.092980981367217
3.46,91.98527883957219,80.94972355609028,108.12732653476581,41.742020100515504,38.51238450416099,-37.35772380168705,-28.00460614808582,-35.63831391215206,-7.999483897047011
3.47,92.36007521690809,80.43891395977373,107.50640348902147,41.86608629328685,38.561113477897344,-37.369747392482104,-27.779585056791458,-36.27306873146883,-8.897838704632482
3.48,92.76372686037976,79.96107921694419,106.8866129940612,41.98877167093581,38.609922668529634,-37.382836380361155,-27.527664925185,-36.87084361311934,-9.787128612403183
3.49,93.19608222097801,79.51710493776301,106.269004475279,42.11008169045034,38.65881198691192,-37.39711086928257,-27.249304138423526,-37.43107836298191,-10.666447571902768
3.5,93.65695594715206,79.10783696464189,105.6546255693667,42.23002376201866,38.70778142138155,-37.41268937727325,-26.944992717912687,-37.95325770050368,-11.534901377037905
3.5100000000000002,94.14612914401383,78.73408039971851,105.04452087007898,42.34860723859645,38.75683103775081,-37.42968869568547,-26.615251692136606,-38.43691182085354,-12.391608723389313
3.52,94.66334959890246,78.39659860047723,104.43973067985036,42.465843407389194,38.80596097937212,-37.448223747767905,-26.260632501292914,-38.88161699653009,-13.235702272600602
3.5300000000000002,95.20833208015144,78.09611225845235,103.84128976231521,42.58174547711865,38.855171467037096,-37.46840745037573,-25.881716332619593,-39.2869960834563,-14.066329693338313
